act_id,act_name,section_name,act_name_std,section_name_std,act_issue_flag,old_act_id
3870,Protection of Children from Sexual Offence Act 2012,42,POCSO Act,42,0,NA
3871,Protection of Children from Sexual Offence Act 2012,376(a),I.P.C.,376 A,0,NA
3872,Protection of Children from Sexual Offence Act 2012,328,I.P.C.,328,0,NA
3873,Protection of Children from Sexual Offence Act 2012,8pocsoAct,POCSO Act,8,0,NA
3874,Protection of Children,4,POCSO Act,4,0,NA
3876,Protection of Children from Sexual Offence Act 2012,376(20(i),I.P.C.,376(2)(i),0,NA
3877,Protection of Children from Sexual Offence Act 2012,4pocsoact,POCSO Act,4,0,NA
3878,Protection of Children from Sexual Offence Act 2012,4ofpocsoact,POCSO Act,4,0,NA
3879,Protection of Children from Sexual Offence Act 2012,POCSO,POCSO Act,POCSO,1,NA
3880,Protection of Children from Sexual Offence Act 2012,ACT,POCSO Act,ACT,1,NA
3881,Indian Penal Code,376(g)(i),I.P.C.,376(2)(g)/376(2)(i),0,NA
3882,Protection of Children from Sexual Offence Act 2012,354(A),I.P.C.,354 A,0,NA
3883,Protection of Children from Sexual Offence Act 2012,120(B),I.P.C.,120 B,0,NA
3884,Protection of Children,6,POCSO Act,6,0,NA
3885,Protection of Children from Sexual Offence Act 2012,4pocsso,POCSO Act,4,0,NA
3886,Protection of Children from Sexual Offence Act 2012,457,I.P.C.,457,0,NA
3887,Protection of Children from Sexual Offence Act 2012,IPC,POCSO Act,IPC,1,NA
3888,Protection of Children from Sexual Offence Act 2012,427,I.P.C.,427,0,NA
3889,Protection of Children from Sexual Offence Act 2012,323,I.P.C.,323,0,NA
3890,Protection of Children from Sexual Offence Act 2012,341,I.P.C.,341,0,NA
3891,Protection of Children,8,POCSO Act,8,0,NA
3892,Protection of Children from Sexual Offence Act 2012,366(A)4pocso,I.P.C. & POCSO Act,366 A; 4,1,NA
3893,Protection of Children from Sexual Offence Act 2012,pocsoAct,POCSO Act,pocsoAct,1,NA
3894,Protection of Children from Sexual Offence Act 2012,306,POCSO Act,306,1,NA
3895,Protection of Children from Sexual Offence Act 2012,377,POCSO Act,377,1,NA
3896,Protection of Children from Sexual Offence Act 2012,366(A)IPc,I.P.C.,366 A,0,NA
3897,Protection of Children from Sexual Offence Act 2012,pocseact,POCSO Act,pocseact,1,NA
3898,Protection of Children from Sexual Offence Act 2012,376(2)(i),I.P.C.,376(2)(i),0,NA
3899,Indian Penal Code,376(II),I.P.C.,376(2),0,NA
3900,Protection of Children from Sexual Offence Act 2012,344,I.P.C.,344,0,NA
3901,Protection of Children from Sexual Offence Act 2012,376(F),POCSO Act,376(F),1,NA
3902,Protection of Children from Sexual Offence Act 2012,6ofpocsoact,POCSO Act,6,0,NA
3903,Protection of Children from Sexual Offence Act 2012,6Ofpocso,POCSO Act,6,0,NA
3904,Protection of Children from Sexual Offence Act 2012,8ofpocsoact,POCSO Act,8,0,NA
3905,Protection of Children from Sexual Offence Act 2012,363,I.P.C.,363,0,NA
3906,Protection of Children from Sexual Offence Act 2012,8Ofpocso,POCSO Act,8,0,NA
3907,Protection of Children from Sexual Offence Act 2012,376(D),I.P.C.,376 D,0,NA
3908,Protection of Children,4,POCSO Act,4,0,NA
3909,Protection of Children from Sexual Offence Act 2012,302,I.P.C.,302,0,NA
3910,Indian Penal Code,120(B),I.P.C.,120 B,0,NA
3911,Protection of Children from Sexual Offence Act 2012,326,I.P.C.,326,0,NA
3915,Protection of Children from Sexual Offence Act 2012,6ofpocso,POCSO Act,6,0,NA
3916,Protection of Children from Sexual Offence Act 2012,6pocso,POCSO Act,6,0,NA
3917,Protection of Children from Sexual Offence Act 2012,376(3),I.P.C.,376(3),0,NA
3918,Indian Penal Code,493,I.P.C.,493,0,NA
3919,Protection of Children from Sexual Offence Act 2012,376(2)(1),I.P.C.,376(2)(1),0,NA
3920,Protection of Children from Sexual Offence Act 2012,of,POCSO Act,of,1,NA
3921,Protection of Children from Sexual Offence Act 2012,4Pocso,POCSO Act,4,0,NA
3922,Indian Penal Code,375(D)506,I.P.C.,375 D/506,0,NA
3923,Protection of Children from Sexual Offence Act 2012,376(2)(1)4po,I.P.C. & POCSO Act,376(2)/376(1); 4,1,NA
3924,Protection of Children,10,POCSO Act,10,0,NA
3925,Protection of Children from Sexual Offence Act 2012,4.pocso,POCSO Act,4,0,NA
3927,Protection of Children from Sexual Offence Act 2012,7pocso,POCSO Act,7,0,NA
3928,Protection of Children from Sexual Offence Act 2012,Pocso,POCSO Act,Pocso,1,NA
3929,Protection of Children from Sexual Offence Act 2012,8POCSO,POCSO Act,8,0,NA
3930,Protection of Children from Sexual Offence Act 2012,376(i),I.P.C.,376(1),0,NA
3931,Protection of Children from Sexual Offence Act 2012,366(A)6,I.P.C. & POCSO Act,366 A; 6,1,NA
3932,Protection of Children from Sexual Offence Act 2012,6pocsoact,POCSO Act,6,0,NA
3933,Protection of Children from Sexual Offence Act 2012,324,I.P.C.,324,0,NA
3934,Protection of Children from Sexual Offence Act 2012,307,I.P.C.,307,0,NA
3935,Protection of Children from Sexual Offence Act 2012,376IPC,I.P.C.,376,0,NA
3936,Protection of Children from Sexual Offence Act 2012,2,POCSO Act,2,1,NA
3937,Protection of Children from Sexual Offence Act 2012,i,POCSO Act,i,1,NA
3938,Protection of Children from Sexual Offence Act 2012,354(B),I.P.C.,354 B,0,NA
3939,Protection of Children from Sexual Offence Act 2012,376pocso,I.P.C.,376,0,NA
3940,Protection of Children from Sexual Offence Act 2012,448ipc,I.P.C.,448,0,NA
3941,Protection of Children from Sexual Offence Act 2012,366(a),I.P.C.,366 A,0,NA
3942,Protection of Children,354(A)8,I.P.C. & POCSO Act,354 A; 6,1,NA
3946,Protection of Children from Sexual Offence Act 2012,450,I.P.C.,450,0,NA
3948,Protection of Children from Sexual Offence Act 2012,447,I.P.C.,447,0,NA
3949,Protection of Children from Sexual Offence Act 2012,114,I.P.C.,114,0,NA
3950,Protection of Children from Sexual Offence Act 2012,366(A)IPC,I.P.C.,366,0,NA
3951,Protection of Children from Sexual Offence Act 2012,506pocso,I.P.C.,506,0,NA
3952,Protection of Children from Sexual Offence Act 2012,5(4)pocsoact,POCSO Act,5(4)pocsoact,1,NA
3953,Protection of Children from Sexual Offence Act 2012,376(D)4pocso,I.P.C. & POCSO Act,376 D; 4,1,NA
3954,Protection of Children from Sexual Offence Act 2012,4pocsoAct,POCSO Act,4,0,NA
3955,Protection of Children from Sexual Offence Act 2012,366A,I.P.C.,366 A,0,NA
3956,Indian Penal Code,376(2)(i)(1),I.P.C.,376(2)(i)/376(1),0,NA
3957,Protection of Children from Sexual Offence Act 2012,417,I.P.C.,417,0,NA
3958,Protection of Children from Sexual Offence Act 2012,343,I.P.C.,343,0,NA
3959,Protection of Children from Sexual Offence Act 2012,368,I.P.C.,368,0,NA
3960,Protection of Children from sexual offence Act,12,POCSO Act,12,0,NA
3961,Protection of Children from sexual offence Act,4,POCSO Act,4,0,NA
3962,Protection of Children from sexual offence Act,8,POCSO Act,8,0,NA
3963,"Protection of Children from Sexual Offences Act,2012",12,POCSO Act,12,0,NA
3964,5Protection of children from sexual offence act 2012,18,POCSO Act,18,0,NA
3965,1Indian Penal Code,307,I.P.C.,307,0,NA
3966,Protection of Children from sexual offence Act,6,POCSO Act,6,0,NA
3967,5Protection of children from sexual offence act 2012,4,POCSO Act,4,0,NA
3968,Protection of Children from sexual offence Act,NA,POCSO Act,NA,1,NA
3969,Indian Penal Code,3762i,I.P.C.,376(2)(i),0,NA
3970,1Indian Penal Code,457,I.P.C.,457,0,NA
3971,5Protection of children from sexual offence act 2012,8,POCSO Act,8,0,NA
3972,Protection of Children from sexual offence Act,10,POCSO Act,10,0,NA
3973,1Indian Penal Code,328,I.P.C.,328,0,NA
3974,Indian Penal Code,386,I.P.C.,386,0,NA
3975,Protection of Children from sexual offence Act,11(V),POCSO Act,11(v),0,NA
3976,Protection of Children from sexual offence Act,7,POCSO Act,7,0,NA
3977,Protection of Children from sexual offence Act,21,POCSO Act,21,0,NA
3978,5Protection of children from sexual offence act 2012,6,POCSO Act,6,0,NA
3979,1Indian Penal Code,376(2)(I),I.P.C.,376(2)(I),0,NA
3980,1Indian Penal Code,376(2),I.P.C.,376(2),0,NA
3981,Protection of Children from sexual offence Act,366(A),I.P.C.,366 A,0,NA
3982,Protection of Children from sexual offence Act,344,I.P.C.,344,0,NA
3983,Protection of Children from sexual offence Act,323,I.P.C.,323,0,NA
3984,1Indian Penal Code,450,I.P.C.,450,0,NA
3985,5Protection of children from sexual offence act 2012,342,I.P.C.,342,0,NA
3986,5Protection of children from sexual offence act 2012,325,I.P.C.,325,0,NA
3987,5Protection of children from sexual offence act 2012,506,I.P.C.,506,0,NA
3988,5Protection of children from sexual offence act 2012,34,I.P.C.,34,0,NA
3989,1Indian Penal Code,376,I.P.C.,376,0,NA
3990,1Indian Penal Code,448,I.P.C.,448,0,NA
3991,1Indian Penal Code,34,I.P.C.,34,0,NA
3992,"Protection of Children from Sexual Offences Act,2012",18,POCSO Act,18,0,NA
3993,5Protection of children from sexual offence act 2012,10,POCSO Act,10,0,NA
3995,Indian Penal Code,376 (A)(B),I.P.C.,376 AB,0,NA
3996,1Indian Penal Code,201,I.P.C.,201,0,NA
3997,1Indian Penal Code,302,I.P.C.,302,0,NA
4000,Protection of Children from sexual offence Act,18,POCSO Act,18,0,NA
4001,Indian Penal Code,497,I.P.C.,497,0,NA
4005,Protection of Children from sexual offence Act,17,POCSO Act,17,0,NA
4006,Protection of Children From Sexual Offences Act,NIL,POCSO Act,NIL,1,NA
4007,Protection of Children From Sexual Offences Act,nil,POCSO Act,nil,1,NA
4008,Protection of Children from sexual offence Act,376(f),POCSO Act,376(f),1,NA
4012,1Indian Penal Code,366,I.P.C.,366,0,NA
4013,Protection of Children from sexual offence Act,11(ii),POCSO Act,11(ii),0,NA
4015,1Indian Penal Code,325,I.P.C.,325,0,NA
4016,1Indian Penal Code,376(2)(f),I.P.C.,376(2)(f),0,NA
4020,Protection of Children from sexual offence Act,3,POCSO Act,3,0,NA
4022,Protection of Children from sexual offence Act,11,POCSO Act,11,0,NA
4023,Protection of Children from sexual offence Act,5(J)(ii),POCSO Act,5(j)(ii),0,NA
4024,Indian Penal Code,i,I.P.C.,i,1,NA
4026,Protection of Children From Sexual Offences Act,18 POCSO,POCSO Act,18,0,NA
4027,"Protection of Children from Sexual Offences Act,2012",7,POCSO Act,7,0,NA
4028,5Protection of children from sexual offence act 2012,376(2)(F),I.P.C.,376(2)(f),0,NA
4029,Protection of Children from sexual offence Act,14(2),POCSO Act,14(2),0,NA
4030,"Protection of Children from Sexual Offences Act,2012",4,POCSO Act,4,0,NA
4031,1Indian Penal Code,376(3),I.P.C.,376(3),0,NA
4032,Indian Penal Code,354A/325/34,I.P.C.,354 A/325/34,0,NA
4033,Indian Penal Code,441,I.P.C.,441,0,NA
4034,1Indian Penal Code,376AB,I.P.C.,376 AB,0,NA
4035,1Indian Penal Code,323,I.P.C.,323,0,NA
4037,Protection of Children From Sexual Offences Act,341,I.P.C.,341,0,NA
4038,Protection of Children from sexual offence Act,5(i)(ii)(n),POCSO Act,5(j)(ii)/5(n),0,NA
4039,Protection of Children from sexual offence Act,5(J)(I),POCSO Act,5(j)(i),0,NA
4040,Indian Penal Code,506(I),I.P.C.,506,0,NA
4041,Indian Penal Code,354(d),I.P.C.,354 D,0,NA
4042,Protection of Children from sexual offence Act,nil,POCSO Act,nil,1,NA
4043,5Protection of children from sexual offence act 2012,12,POCSO Act,12,0,NA
4044,Protection of Children From Sexual Offences Act,4 POCSO,POCSO Act,4,0,NA
4045,Protection of children from sexual offence act 2012,4,POCSO Act,4,0,NA
4046,Protection of Children from sexual offence Act,366(a),I.P.C.,366 A,0,NA
4047,"Protection of Children from Sexual Offences Act,2012",19(1),POCSO Act,19(i),0,NA
4048,Protection of Children from sexual offence Act,354(B),I.P.C.,354 B,0,NA
4050,Indian Penal Code,376(f),I.P.C.,376(2)(f),0,NA
4052,Protection of Children from sexual offence Act,342,I.P.C.,342,0,NA
4053,Protection of Children from sexual offence Act,354,I.P.C.,354,0,NA
4054,Indian Penal Code,376 (2),I.P.C.,376(2),0,NA
4055,1Indian Penal Code,376(2)(1),I.P.C.,376(2)(1),0,NA
4056,Protection of Children from Sexual Offences (POCSO),4,POCSO Act,4,0,NA
4057,Protection of Children from Sexual Offences (POCSO),10,POCSO Act,10,0,NA
4061,Protection of children from sexual offence act 2012,12,POCSO Act,12,0,NA
4062,Protection of children from sexual offence act 2012,8,POCSO Act,8,0,NA
4063,Protection of Children from Sexual Offences (POCSO),6,POCSO Act,6,0,NA
4068,Protection of children from sexual offence act 2012,6,POCSO Act,6,0,NA
4073,Protection of Children from Sexual Offences (POCSO),12,POCSO Act,12,0,NA
4074,Protection of Children from Sexual Offences (POCSO),8,POCSO Act,8,0,NA
4076,Protection of children from sexual offence act 2012,3,POCSO Act,3,0,NA
4077,Protection of children from sexual offence act 2012,7,POCSO Act,7,0,NA
4078,Indian Penal Code,144,I.P.C.,144,0,NA
4080,Protection of Children from Sexual Offencess Act,4,POCSO Act,4,0,NA
4081,Protection of Children from Sexual Offencess Act,6,POCSO Act,6,0,NA
4082,Protection of Children from Sexual Offencess Act,18,POCSO Act,18,0,NA
4083,Protection of Children from Sexual Offencess Act,7,POCSO Act,7,0,NA
4084,Indian Penal Code,376(2) (i),I.P.C.,376(2)(i),0,NA
4085,Indian Penal Code,343/366(A),I.P.C.,343/366 A,0,NA
4086,Protection of Children from Sexual Offencess Act,8,POCSO Act,8,0,NA
4087,Indian Penal Code,313/511,I.P.C.,313/511,0,NA
4088,Indian Penal Code,107,I.P.C.,107,0,NA
4089,Indian Penal Code,457/34,I.P.C.,457/34,0,NA
4090,Protection of Children from Sexual Offencess Act,376,I.P.C.,376,0,NA
4091,Indian Penal Code,366A/376,I.P.C.,366 A/376,0,NA
4092,Indian Penal Code,376(B),I.P.C.,376 B,0,NA
4093,Protection of Children,8,POCSO Act,8,0,NA
4094,Indian Penal Code,143,I.P.C.,143,0,NA
4095,Protection of Children from Sexual Offencess Act,447,I.P.C.,447,0,NA
4099,Protection of Children from Sexual Offencess Act,17,POCSO Act,17,0,NA
4100,Indian Penal Code,496,I.P.C.,496,0,NA
4101,Protection of Children from Sexual Offencess Act,448354A,I.P.C.,448/354 A,0,NA
4102,Protection of Children from Sexual Offencess Act,12,POCSO Act,12,0,NA
4103,Protection of Children from Sexual Offencess Act,10,POCSO Act,10,0,NA
4104,Protection of Children from Sexual Offencess Act,366a,I.P.C.,366 A,0,NA
4105,Protection of Children from Sexual Offencess Act,376d,I.P.C.,376 D,0,NA
4106,Protection of Children from Sexual Offencess Act,5,POCSO Act,5,0,NA
4107,Protection of Children from Sexual Offencess Act,376(2)(1),I.P.C.,376(2)(i),0,NA
4108,Protection of Children from Sexual Offencess Act,37642021234,I.P.C.,376/420/212/34,0,NA
4109,Indian Penal Code,372(2)(i),I.P.C.,372(2)(i),0,NA
4110,Indian Penal Code,448/354(A),I.P.C.,448/354 A,0,NA
4113,Indian Penal Code,366(A)/376,I.P.C.,366 A/376,0,NA
4114,Indian Penal Code,447/341/354,I.P.C.,447/341/354,0,NA
4115,Protection of Children,6,POCSO Act,6,0,NA
4116,Protection of Children from Sexual Offencess Act,366A,I.P.C.,366 A,0,NA
4118,Protection of Children from Sexual Offencess Act,342,I.P.C.,342,0,NA
4119,Indian Penal Code,376(A)(B),I.P.C.,376 AB,0,NA
4120,Indian Penal Code,366(A)/311,I.P.C.,366 A/311,0,NA
4121,Indian Penal Code,511/376,I.P.C.,511/376,0,NA
4122,Protection of Children from Sexual Offencess Act,366A134,I.P.C.,366 A/34,0,NA
4123,Protection of Children from Sexual Offencess Act,11,POCSO Act,11,0,NA
4124,Indian Penal Code,323/34,I.P.C.,323/34,0,NA
4125,Prohibition of Child Marriage Act,II,PCMA,II,1,NA
4126,Protection of Children from Sexual Offencess Act,3762i,I.P.C.,376(2)(i),0,NA
4127,Protection of Children from Sexual offence  Act POCSO2013,8,POCSO Act,8,0,NA
4128,Protection of Children From Sexual Offence Act 2012,4,POCSO Act,4,0,NA
4129,Protection of Children from Sexual offence  Act POCSO2013,4,POCSO Act,4,0,NA
4131,Protection of Children From Sexual Offence Act 2012,12,POCSO Act,12,0,NA
4132,Protection of Children from Sexual offence  Act POCSO2013,7,POCSO Act,7,0,NA
4134,Protection of Children from Sexual offence  Act POCSO2013,10,POCSO Act,10,0,NA
4135,Protection of Children From Sexual Offence Act 2012,6,POCSO Act,6,0,NA
4136,Protection of Children From Sexual Offence Act 2012,10,POCSO Act,10,0,NA
4137,Protection of Children From Sexual Offence Act 2012,8,POCSO Act,8,0,NA
4139,Protection of Children from Sexual offence  Act POCSO2013,12,POCSO Act,12,0,NA
4140,Indian Penal Code,366(A) 343,I.P.C.,366 A/343,0,NA
4141,Indian Penal Code,417,I.P.C.,417,0,NA
4144,Protection of Children from Sexual offence  Act POCSO2013,childlabour,POCSO Act,childlabour,1,NA
4145,Protection of Children from Sexual offence  Act POCSO2013,6,POCSO Act,6,0,NA
4146,Protection of Children from Sexual offence  Act POCSO2013,17,POCSO Act,17,0,NA
4148,Indian Penal Code,367(2)(1),I.P.C.,376(2)/376(1),0,NA
4149,Indian Penal Code,376(3)(2)(m),I.P.C.,376(3)/376(2)(m),0,NA
4152,Protection of Children from Sexual offence  Act POCSO2013,18,POCSO Act,18,0,NA
4154,Indian Penal Code,304(B),I.P.C.,304 B,0,NA
4155,Indian Penal Code,376(ii)(i),I.P.C.,376(2)(i),0,NA
4157,Indian Penal Code,376(2)(h),I.P.C.,376(2)(h),0,NA
4158,Indian Penal Code,35,I.P.C.,35,0,NA
4163,Indian Penal Code,376(3)(2)(i),I.P.C.,376(3)/376(2)(i),0,NA
4169,Child Labour (Prohibition and Regulation) Act,14,Child Labour (Prohibition and Regulation) Act,14,0,NA
4172,Protection of Children,11(iv),POCSO Act,11(iv),0,NA
4174,Protection of Children,II,POCSO Act,II,1,NA
4175,Protection of Children,IV,POCSO Act,IV,1,NA
4177,Protection of Children,17,POCSO Act,17,0,NA
4179,Protection of Children,18,POCSO Act,18,0,NA
4180,Indian Penal Code,376(2)(f)(i),I.P.C.,376(2)(f)/376(2)(i),0,NA
4181,Protection of Children,5,POCSO Act,5,0,NA
4182,Indian Penal Code,354(A)(1)(i),I.P.C.,354 A(1)(i),0,NA
4190,Protection of Children,11,POCSO Act,11,0,NA
4191,Protection of Children,7,POCSO Act,7,0,NA
4192,Protection of Children,RWS12,POCSO Act,12,0,NA
4193,Juvenile Justice (Care and Protection of Children) Act,RWS75,"JJ Act, 2015",75,0,NA
4194,Indian Penal Code,376(2)(g),I.P.C.,376(2)(g),0,NA
4198,Indian Penal Code,268,I.P.C.,268,0,NA
4203,Indian Penal Code,376(2((i),I.P.C.,376(2)(i),0,NA
4204,Indian Penal Code,213,I.P.C.,213,0,NA
4206,Indian Penal Code,354(A)(I)(II),I.P.C.,354 A(i)(ii),0,NA
4208,Indian Penal Code,375(f),I.P.C.,375(f),1,NA
4211,Indian Penal Code,378,I.P.C.,378,0,NA
4212,Protection of Children,447,I.P.C.,447,0,NA
4213,Protection of Children,342,I.P.C.,342,0,NA
4215,Indian Penal Code,376(l),I.P.C.,376(2)(l),0,NA
4218,Indian Penal Code,354(A)(i),I.P.C.,354 A(i),0,NA
4219,Protection of Children,8(A),POCSO Act,8,0,NA
4220,Protection of Children,376,I.P.C.,376,0,NA
4221,Protection of Children,366,I.P.C.,366,0,NA
4222,POCSO,4,POCSO Act,4,0,NA
4223,POCSO,12,POCSO Act,12,0,NA
4227,POCSO,7,POCSO Act,7,0,NA
4228,POCSO,8,POCSO Act,8,0,NA
4229,Protection of Children,14OFPOCSOACT,POCSO Act,14,0,NA
4230,Indian Penal Code,366(a),I.P.C.,366 A,0,NA
4231,POCSO,5,POCSO Act,5,0,NA
4232,POCSO,6,POCSO Act,6,0,NA
4233,Protection of Children,12OFPOCSOACT2012.,POCSO Act,12,0,NA
4234,Protection of Children,14,POCSO Act,14,0,NA
4238,Protection of Children,366AIPC,I.P.C.,366 A,0,NA
4239,Protection of Children,366A,I.P.C.,366 A,0,NA
4240,Protection of Children,376IPCX,I.P.C.,376,0,NA
4241,Protection of Children,506,I.P.C.,506,0,NA
4242,Protection of Children,34IPC,I.P.C.,34,0,NA
4246,POCSO,18,POCSO Act,18,0,NA
4247,Protection of Children,U,POCSO Act,U,1,NA
4248,Protection of Children,S120(B),I.P.C.,120 B,0,NA
4249,Protection of Children,366(A),I.P.C.,366 A,0,NA
4250,Protection of Children,384,I.P.C.,384,0,NA
4251,Protection of Children,376IPCR,I.P.C.,376,0,NA
4252,Protection of Children,WSEC4OFPOCSOACT,POCSO Act,4,0,NA
4253,Indian Penal Code,376(A),I.P.C.,376 A,0,NA
4254,Protection of Children,354,I.P.C.,354,0,NA
4255,Indian Penal Code,354(a),I.P.C.,354 A,0,NA
4256,Protection of Children,U8OFPOCSOACT,POCSO Act,8,0,NA
4257,Protection of Children,4AND6OFPOCSOACT,POCSO Act,4/6,0,NA
4258,Protection of Children,S12OFPOCSOACT,POCSO Act,12,0,NA
4259,Indian Penal Code,366 376,I.P.C.,366/376,0,NA
4260,Indian Penal Code,375,I.P.C.,375,0,NA
4261,Protection of Children,S376IPC,I.P.C.,376,0,NA
4267,Protection of Children,376R,I.P.C.,376,0,NA
4268,Protection of Children,WSEC.4AND6OFPOCSOACT,POCSO Act,4/6,0,NA
4269,Protection of Children,S6POCSOACT,POCSO Act,6,0,NA
4270,Protection of Children,08POCSOACT2012,POCSO Act,8,0,NA
4272,Protection of children from sexual offence act 2012,4 of Pocso,POCSO Act,4,0,NA
4273,Protection of children from sexual offence act 2012,8 (P),POCSO Act,8,0,NA
4274,Protection of children from sexual offence act 2012,10,POCSO Act,10,0,NA
4276,Indian Penal Code,373(3),I.P.C.,373,0,NA
4277,Protection of children from sexual offence act 2012,4,POCSO Act,4,0,NA
4278,Protection of children from sexual offence act 2012,21,POCSO Act,21,0,NA
4279,Protection of children from sexual offence act 2012,8  (P),POCSO Act,8,0,NA
4280,Indian Penal Code,141,I.P.C.,141,0,NA
4281,Protection of children from sexual offence act 2012,17,POCSO Act,17,0,NA
4282,Protection of children from sexual offence act 2012,376(i),I.P.C.,376(1),0,NA
4283,Protection of children from sexual offence act 2012,420,I.P.C.,420,0,NA
4284,"Child Marriage Restraint Act, 1929",3,CMRA,3,0,NA
4285,"Child Marriage Restraint Act, 1929",4,CMRA,4,0,NA
4286,"Child Marriage Restraint Act, 1929",5,CMRA,5,0,NA
4287,"Child Marriage Restraint Act, 1929",6,CMRA,6,0,NA
4288,Indian Penal Code,363(A),I.P.C.,363 A,0,NA
4289,Protection of children from sexual offence act 2012,R,POCSO Act,R,1,NA
4291,Protection of children from sexual offence act 2012,376,I.P.C.,376,0,NA
4292,Indian Penal Code,376I,I.P.C.,376,0,NA
4293,Indian Penal Code,415,I.P.C.,415,0,NA
4294,Indian Penal Code,495,I.P.C.,495,0,NA
4295,Protection of children from sexual offence act 2012,366(A),I.P.C.,366 A,0,NA
4296,Protection of children from sexual offence act 2012,34,I.P.C.,34,0,NA
4297,Protection of children from sexual offence act 2012,18,POCSO Act,18,0,NA
4299,Protection of children from sexual offence act 2012,379,I.P.C.,379,0,NA
4300,Protection of children from sexual offence act 2012,344,I.P.C.,344,0,NA
4304,Protection of children from sexual offence act 2012,448,I.P.C.,448,0,NA
4305,Protection of children from sexual offence act 2012,326,I.P.C.,326,0,NA
4306,Protection of children from sexual offence act 2012,8 of posco,POCSO Act,8,0,NA
4307,Protection of children from sexual offence act 2012,4 of (Pocso),POCSO Act,4,0,NA
4308,Protection of children from sexual offence act 2012,304(A),I.P.C.,304 A,0,NA
4309,Protection of children from sexual offence act 2012,8,POCSO Act,8,0,NA
4310,Protection of children from sexual offence act 2012,5,POCSO Act,5,0,NA
